date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2021-03-03,0.7254542232583002,0.001167146028776977,0.001745485325908083,0.0009650130330900503,0.0,0.78,0.7919761761351379,0.871173158191221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6466666666666667,0.61,0.6271428571428571,0.6766666666666667,0.7218181818181819,0.7523076923076922,0.7759999999999999,0.8263333333333334,1.0
2021-03-04,0.8440865276214565,0.00136559708437427,0.0017522721133394331,0.000979125488736918,0.0,0.84,0.8155383363031211,0.8706731651026587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6659999999999999,0.6342857142857143,0.6655555555555556,0.7154545454545455,0.7453846153846153,0.7686666666666666,0.8290000000000001,1.0
2021-03-05,0.7309505123954575,0.001176230728422289,0.001967910276220449,0.0009877329263905802,0.0,0.77,0.8120671309002959,0.8603855034050787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7966666666666667,0.71,0.6657142857142857,0.6666666666666667,0.7,0.7346153846153847,0.7593333333333334,0.8286666666666666,1.0
2021-03-06,0.7239816152062999,1.0,0.0009781485080433275,0.0001402033192112013,0.0,0.77,0.8217229574308275,0.8540514049587132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7933333333333333,0.7879999999999999,0.6957142857142857,0.6644444444444444,0.6845454545454546,0.7238461538461539,0.7486666666666666,0.8276666666666667,1.0
2021-03-07,0.7325751326906828,0.0009434529155703854,0.0009062392581800326,0.0010088754296973077,0.0,0.76,0.8251313087221324,0.8514333186036471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.784,0.7257142857142856,0.6877777777777777,0.6845454545454546,0.71,0.7386666666666666,0.826,1.0
2021-03-08,0.7568211863827079,0.0009728538671555133,0.0018780731008468635,0.0010100227481415888,0.0,0.81,0.8314033562791208,0.859751558541668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.79,0.787142857142857,0.7155555555555556,0.6863636363636364,0.7,0.732,0.825,1.0
2021-03-09,0.7614172843495011,0.0009794700360041386,0.002320405413948196,0.001017865930637129,0.0,0.81,0.8148730526202854,0.8634756720175785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7933333333333333,0.784,0.7914285714285714,0.7444444444444445,0.71,0.7038461538461539,0.7233333333333333,0.8233333333333333,1.0
2021-03-10,0.8361776179135076,0.0010658998994636695,0.00293070243266617,0.0010271174802962018,0.0,0.68,0.83591396140944,0.8727806925429062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.7659999999999999,0.7771428571428571,0.7777777777777777,0.7209090909090909,0.6953846153846154,0.706,0.8183333333333332,1.0
2021-03-11,0.7689748532049033,0.0009902541143884526,0.002708489328992013,0.0010342470945932747,0.0,0.73,0.844910679623788,0.8826591923607087,0.9990954876167755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.758,0.7614285714285713,0.7722222222222223,0.7372727272727273,0.7092307692307692,0.7040000000000001,0.8109999999999999,1.0
2021-03-12,0.7428784592950386,0.0009558643370138478,0.0022762045500010638,1.0,0.0,0.7,0.8469709031207645,0.8855553824403227,0.9989756762881419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7033333333333333,0.746,0.7514285714285713,0.7633333333333333,0.7663636363636364,0.72,0.698,0.8036666666666666,0.0
2021-03-13,0.7164341048522539,0.0009251941536192044,0.0024285524635921517,0.00013279251533100667,0.0,0.74,0.8388952186803456,0.8846001655051513,0.9913945807458631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7233333333333333,0.732,0.7471428571428571,0.7522222222222222,0.7627272727272727,0.7346153846153847,0.7106666666666667,0.7973333333333333,0.0
2021-03-14,0.7581864415373166,0.0009760793876140014,0.0021161064331421593,0.0009442003806969702,0.0,0.78,0.8382491886618576,0.8755034759422685,0.9802721785349663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.726,0.75,0.7533333333333333,0.7627272727272727,0.7653846153846153,0.7253333333333333,0.7926666666666666,0.0
2021-03-15,0.7276599367471618,0.0009416653372681522,0.0017410713593810426,0.0009516858719143349,0.0,0.76,0.8165503058484366,0.8751550089439186,0.9703811567646315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.742,0.7428571428571429,0.7522222222222222,0.7554545454545455,0.7638461538461538,0.7393333333333334,0.7873333333333333,0.0
2021-03-16,0.7897718285882487,0.0010256867077894241,0.0032452933565791757,0.0009609931942352949,0.0,0.71,0.8207088091159829,0.882122093317096,0.9649249866663945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.738,0.7285714285714286,0.7466666666666667,0.75,0.7584615384615384,0.7613333333333334,0.7793333333333333,1.0
2021-03-17,0.833906000772864,0.0010709977561133485,0.0032070362087790647,0.0009603286767012298,0.0,0.71,0.8389104139981717,0.8928528794210604,0.9619205289789164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7266666666666667,0.74,0.7328571428571429,0.7355555555555555,0.7445454545454545,0.7484615384615384,0.7566666666666667,0.772,1.0
2021-03-18,0.8291263471364584,0.0010665075167349243,0.0028113487083190783,0.000137695468779355,0.0,0.72,0.8614440300229946,0.9005098868951503,0.9607560996493065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7133333333333333,0.736,0.7314285714285714,0.7255555555555556,0.740909090909091,0.7446153846153847,0.7526666666666667,0.7643333333333334,1.0
2021-03-19,0.8925884458136242,0.0011494334771113214,0.004257428477831575,1.0,0.0,0.71,0.8883186674952978,0.9144007150635077,0.9627698168314113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7133333333333333,0.722,0.7328571428571429,0.7288888888888888,0.7318181818181819,0.74,0.7440000000000001,0.7563333333333334,1.0
