date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2021-02-14,0.9291753354776234,0.9388345322498717,0.3054338119033977,0.001648649081547571,0.4336217322541632,0.24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22333333333333333,0.19,0.19142857142857142,0.2033333333333333,0.19545454545454546,0.1853846153846154,0.18066666666666667,0.3213333333333333
2021-02-15,0.8863178702239891,0.8957353301340925,0.25830872814763617,5.795613173759131e-05,0.4336217322541632,0.27,0.9938034874481831,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24666666666666667,0.22399999999999998,0.2,0.2088888888888889,0.2109090909090909,0.19692307692307692,0.19133333333333333,0.31433333333333335
2021-02-16,0.8490011890289911,0.8552956655025218,0.41205907035717476,5.9359742293147114e-05,0.039352497906782025,0.24,0.9658529182624701,0.9903881363964997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23600000000000002,0.20857142857142857,0.20555555555555557,0.21272727272727274,0.2046153846153846,0.19466666666666665,0.30066666666666664
2021-02-17,0.8076734522690948,0.8185079755998611,0.31219108353637415,0.0017087369832050109,0.039352497906782025,0.17,0.9332280665774332,0.9830699729392853,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22666666666666668,0.23,0.21857142857142858,0.2011111111111111,0.20818181818181816,0.21,0.198,0.285
2021-02-18,0.8383013106291349,0.8449037963389663,0.3761804418463929,0.0017251115257223334,0.039352497906782025,0.15,0.9014823332528071,0.9776221402816537,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,0.214,0.21428571428571427,0.19777777777777777,0.19727272727272727,0.2046153846153846,0.19866666666666666,0.26766666666666666
2021-02-19,0.822667816027202,0.8319193602616092,0.27918882933528416,0.0017309517322129965,0.039352497906782025,0.13,0.880572087642927,0.9679016537107569,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.192,0.20428571428571426,0.2011111111111111,0.19,0.1976923076923077,0.20066666666666666,0.24766666666666665
2021-02-20,0.7881095592333723,0.8001001126000671,0.33959297817709766,0.001747603649885025,0.039352497906782025,0.14,0.8612911963561745,0.9547888241257362,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.166,0.19142857142857142,0.19666666666666668,0.18636363636363637,0.1876923076923077,0.19533333333333336,0.22833333333333333
2021-02-21,0.8287316501706133,0.831357441174343,0.686571502139721,0.0017626718254924293,0.039352497906782025,0.21,0.8573117492888247,0.9383549337487463,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.18714285714285717,0.19777777777777777,0.19636363636363638,0.1876923076923077,0.19466666666666665,0.215
2021-02-22,0.8150434812276487,0.8269188318993443,0.3301309697394581,6.599323546173452e-05,0.039352497906782025,0.21,0.8587586810779649,0.9223081358488993,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,0.168,0.17857142857142858,0.19555555555555557,0.1990909090909091,0.19,0.19066666666666665,0.19933333333333333
2021-02-23,0.7429354266040306,0.7555620187876466,0.46594055029606474,6.700756913455326e-05,0.039352497906782025,0.28,0.8400358334512628,0.8963327301283709,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.19399999999999998,0.18428571428571427,0.2,0.20636363636363636,0.20384615384615384,0.19533333333333336,0.19833333333333333
